master_id;order_channel;last_order_channel;first_order_date;last_order_date;last_order_date_online;last_order_date_offline;order_num_total_ever_online;order_num_total_ever_offline;customer_value_total_ever_offline;customer_value_total_ever_online
a0f994ea-9d15-11eb-9c47-000d3a38a36f;Mobile;Mobile;14/04/2021;19/05/2021;19/05/2021;17/05/2021;1;2;439.98;162.49
19286990-2054-11ea-87bf-000d3a38a36f;Android App;Offline;05/04/2019;11/02/2021;03/02/2021;11/02/2021;2;3;285.93;342.88
d285739a-a3b5-11e9-a2fc-000d3a38a36f;Ios App;Offline;04/04/2019;05/01/2021;13/05/2020;05/01/2021;1;4;704.85;311.98
4bb06236-9eea-11ea-80cd-000d3a38a36f;Android App;Offline;25/05/2020;20/04/2021;27/08/2020;20/04/2021;6;3;285.47;795.93
8221ba3c-7eeb-11ea-80af-000d3a38a36f;Mobile;Offline;15/04/2020;28/04/2021;08/04/2021;28/04/2021;2;2;669.96;160.98
e6494e3a-5baf-11ea-9f92-000d3a38a36f;Mobile;Offline;15/01/2020;12/11/2020;15/09/2020;12/11/2020;1;4;568.45;240.47
fac3db2c-9d1f-11e9-9897-000d3a38a36f;Android App;Mobile;23/11/2016;15/06/2020;15/06/2020;05/09/2019;12;1;29.99;1292.02
7c088fe8-f29d-11e9-9346-000d3a38a36f;Mobile;Mobile;13/07/2019;22/04/2021;22/04/2021;08/11/2020;1;5;729.94;219.98
6561d954-1a69-11ea-941b-000d3a38a36f;Mobile;Offline;28/11/2019;16/12/2020;27/11/2020;16/12/2020;1;2;394.97;425.91
ce4dc94e-af68-11e9-a2fc-000d3a38a36f;Desktop;Offline;20/12/2018;09/07/2020;20/12/2018;09/07/2020;1;3;189.97;127.19
aa396692-9ddb-11e9-9897-000d3a38a36f;Android App;Android App;24/02/2019;26/03/2021;26/03/2021;01/12/2019;1;3;469.93;147.99
ec3a1cd4-a511-11e9-a2fc-000d3a38a36f;Android App;Offline;18/07/2018;08/10/2020;08/12/2018;08/10/2020;3;2;210.96;542.99
9f434f28-744a-11ea-92d0-000d3a38a36f;Desktop;Offline;23/03/2020;24/03/2021;23/03/2020;24/03/2021;1;1;90.98;71.99
04ad6d4e-2819-11eb-8a9b-000d3a38a36f;Android App;Android App;16/11/2020;10/01/2021;10/01/2021;20/11/2020;6;1;100.49;1431.19
254ff53e-1335-11ea-a001-000d3a38a36f;Mobile;Mobile;26/03/2019;18/10/2020;18/10/2020;26/03/2019;3;1;69.99;1259.8
047f33ca-4ddb-11ea-9655-000d3a38a36f;Android App;Android App;14/07/2019;02/11/2020;02/11/2020;06/08/2020;1;4;540.7;139.99
04f12e56-b206-11e9-89fa-000d3a38a36f;Mobile;Mobile;24/07/2019;03/12/2020;03/12/2020;20/12/2019;1;20;3104.63;259.9
409e63de-5bc9-11ea-82af-000d3a38a36f;Ios App;Ios App;29/01/2020;18/05/2021;18/05/2021;31/01/2020;9;4;362.21;1187.69
643d4ac2-fd63-11e9-a5e8-000d3a38a36f;Mobile;Mobile;02/11/2019;21/03/2021;21/03/2021;13/01/2020;1;2;210.98;106.89
efa4b4f6-879c-11ea-ace9-000d3a38a36f;Mobile;Offline;26/04/2020;12/02/2021;26/04/2020;12/02/2021;1;1;249.98;191.99
abb2fb2e-6d2c-11eb-99c4-000d3a38a36f;Ios App;Ios App;12/02/2021;25/04/2021;25/04/2021;12/02/2021;1;1;109.87;107.98
3571aafe-6cf2-11ea-b576-000d3a38a36f;Desktop;Desktop;06/02/2020;13/11/2020;13/11/2020;06/02/2020;3;1;142.71;469.94
648eeb1a-983c-11ea-9d91-000d3a38a36f;Android App;Offline;15/05/2020;14/09/2020;21/05/2020;14/09/2020;2;1;49.99;448.9
4a2035fc-edf3-11e9-9346-000d3a38a36f;Ios App;Ios App;11/10/2019;15/03/2021;15/03/2021;11/10/2019;1;1;129.99;143.99
23151ace-1dfc-11eb-8d74-000d3a38a36f;Mobile;Mobile;03/11/2020;30/01/2021;30/01/2021;03/11/2020;1;1;249.99;332.91
33be441a-b11d-11e9-9757-000d3a38a36f;Mobile;Mobile;25/03/2019;20/05/2021;20/05/2021;26/02/2021;5;3;310.84;942.05
78cb634e-74b2-11eb-92cb-000d3a38a36f;Desktop;Offline;11/07/2020;25/03/2021;21/02/2021;25/03/2021;1;2;270.48;55.99
26fef404-aae2-11e9-a2fc-000d3a38a36f;Android App;Android App;11/07/2019;28/05/2021;28/05/2021;01/02/2020;2;1;120.48;318.98
1539af04-a324-11e9-a2fc-000d3a38a36f;Android App;Android App;24/03/2019;07/10/2020;07/10/2020;23/08/2020;1;2;364.96;59.99
6558393e-cf4b-11ea-a8f0-000d3a38a36f;Desktop;Desktop;26/07/2020;31/12/2020;31/12/2020;16/08/2020;1;2;677.4;179.99
332aca5c-ab94-11e9-a2fc-000d3a38a36f;Mobile;Mobile;21/08/2019;15/01/2021;15/01/2021;21/08/2019;2;1;99.97;215.96
27c7b92c-5bed-11ea-90c0-000d3a38a36f;Android App;Offline;12/12/2019;14/04/2021;02/12/2020;14/04/2021;1;2;310.95;289.9
a3627b1e-1383-11eb-8ffc-000d3a38a36f;Android App;Android App;18/10/2020;21/05/2021;21/05/2021;18/10/2020;1;2;207.96;195.44
f068ab7c-3990-11ea-85d6-000d3a38a36f;Mobile;Mobile;23/11/2019;22/09/2020;22/09/2020;23/11/2019;1;1;156.98;127.99
d6c5f112-9f07-11e9-9897-000d3a38a36f;Ios App;Offline;18/12/2016;08/07/2020;13/01/2019;08/07/2020;5;1;160.74;629.66
0ec13106-5bb1-11ea-a359-000d3a38a36f;Android App;Mobile;27/01/2020;25/05/2021;25/05/2021;27/01/2020;5;1;105.47;905.04
e0e663f6-a160-11e9-a2fc-000d3a38a36f;Android App;Offline;21/02/2019;30/10/2020;22/06/2020;30/10/2020;1;4;1189.37;279.97
14953d3e-2d80-11ea-9ae7-000d3a38a36f;Android App;Android App;11/11/2019;23/05/2021;23/05/2021;11/11/2019;1;1;39.99;103.99
d8985be0-ad8c-11e9-a2fc-000d3a38a36f;Mobile;Mobile;12/07/2019;16/07/2020;16/07/2020;12/07/2019;1;2;94.99;152.47
7c6ee6da-e531-11ea-b769-000d3a38a36f;Desktop;Desktop;23/08/2020;23/08/2020;23/08/2020;23/08/2020;1;1;150.49;149.99
ce31bff6-a0ea-11e9-a2fc-000d3a38a36f;Android App;Android App;14/02/2019;21/01/2021;21/01/2021;14/02/2019;5;1;129.98;483.95
44cb68d2-5eec-11ea-be5b-000d3a38a36f;Mobile;Mobile;06/07/2020;21/05/2021;21/05/2021;06/07/2020;1;1;100.49;55.48
0f63f6c0-a1bc-11e9-a2fc-000d3a38a36f;Mobile;Mobile;26/02/2019;12/02/2021;12/02/2021;22/08/2019;1;2;194.97;107.99
211a6fc8-bd60-11ea-aa61-000d3a38a36f;Android App;Offline;03/07/2020;09/04/2021;03/07/2020;09/04/2021;1;1;199.99;255.99
9273e2c2-1f6c-11ea-87bf-000d3a38a36f;Android App;Android App;30/03/2019;23/01/2021;23/01/2021;30/03/2019;1;1;54.98;129.6
38cfebd8-3ebd-11ea-b794-000d3a38a36f;Mobile;Mobile;27/07/2019;05/01/2021;05/01/2021;27/07/2019;6;1;49.99;1419.1
0f890e44-7f31-11ea-80af-000d3a38a36f;Android App;Offline;15/05/2020;23/11/2020;15/05/2020;23/11/2020;1;2;169.98;151.96
5622c098-a179-11e9-a2fc-000d3a38a36f;Android App;Android App;22/02/2019;12/01/2021;12/01/2021;08/01/2020;6;5;519.95;611.29
ae2db226-137e-11ea-a001-000d3a38a36f;Android App;Android App;14/02/2019;11/02/2021;11/02/2021;14/02/2019;5;1;49.99;640.9
2749330a-ff21-11e9-a5e8-000d3a38a36f;Android App;Android App;28/02/2019;05/05/2021;05/05/2021;12/09/2020;4;4;429.94;419.38
399d42c2-1a37-11ea-941b-000d3a38a36f;Mobile;Offline;15/11/2019;25/05/2021;27/11/2019;25/05/2021;1;2;309.97;307.42
2d01412c-d6e8-11e9-93bc-000d3a38a36f;Android App;Offline;18/01/2020;17/02/2021;25/11/2020;17/02/2021;1;2;340.38;89.99
df00405e-5270-11ea-956d-000d3a38a36f;Android App;Android App;26/12/2019;04/05/2021;04/05/2021;26/12/2019;2;1;129.99;348.46
5183aa32-4f4f-11ea-99ba-000d3a38a36f;Android App;Android App;04/12/2019;01/05/2021;01/05/2021;02/07/2020;1;3;421.94;84.5
175699e0-2ac0-11ea-b3a7-000d3a38a36f;Android App;Android App;03/11/2019;28/12/2020;28/12/2020;19/05/2020;3;4;1125.42;287.97
6b2d1e68-2d95-11ea-8e71-000d3a38a36f;Desktop;Desktop;23/02/2019;31/05/2020;31/05/2020;23/02/2019;1;1;89.99;95.99
ce48d558-22d4-11ea-8523-000d3a38a36f;Android App;Android App;07/10/2019;21/01/2021;21/01/2021;07/10/2019;1;1;129.99;104.98
e6828b04-1fc4-11ea-87bf-000d3a38a36f;Ios App;Ios App;23/02/2019;21/12/2020;21/12/2020;04/09/2019;2;2;89.98;479.98
07c2e300-a841-11e9-a2fc-000d3a38a36f;Desktop;Offline;21/11/2015;30/08/2020;21/11/2015;30/08/2020;1;2;255.48;129.99
d1f20680-a574-11e9-a2fc-000d3a38a36f;Mobile;Offline;17/02/2019;22/12/2020;17/02/2019;22/12/2020;1;3;171.79;129.98
9856d854-b592-11ea-a78c-000d3a38a36f;Android App;Android App;25/06/2020;29/06/2020;29/06/2020;25/06/2020;1;1;29.99;280.94
5f0fa9f8-532d-11ea-acd3-000d3a38a36f;Android App;Android App;14/01/2020;23/06/2020;23/06/2020;14/01/2020;1;1;149.99;89.98
eb1b30a8-a530-11e9-a2fc-000d3a38a36f;Desktop;Offline;03/04/2018;13/06/2020;03/09/2018;13/06/2020;3;4;291.2;107.48
a30b93f8-a4fd-11e9-a2fc-000d3a38a36f;Android App;Android App;24/06/2019;07/01/2021;07/01/2021;24/06/2019;5;1;293.99;422.94
b544aaf8-a3ab-11e9-a2fc-000d3a38a36f;Android App;Android App;03/04/2019;15/04/2021;15/04/2021;07/12/2019;1;2;195.95;309.97
b1f63c54-d691-11e9-93bc-000d3a38a36f;Android App;Android App;28/08/2019;30/11/2020;30/11/2020;28/08/2019;1;1;34.99;160.93
7cefecc8-27b6-11ea-aaaa-000d3a38a36f;Ios App;Offline;19/04/2019;07/11/2020;30/11/2019;07/11/2020;1;6;600.4;307.47
0b67c74c-2b76-11ea-9d27-000d3a38a36f;Mobile;Mobile;07/08/2019;22/02/2021;22/02/2021;30/11/2019;1;2;169.97;125.22
75cbc976-a435-11e9-a2fc-000d3a38a36f;Android App;Android App;16/04/2019;27/12/2020;27/12/2020;16/04/2019;2;1;119.99;539.15
96b37d2e-aad8-11e9-a2fc-000d3a38a36f;Desktop;Offline;24/07/2017;01/11/2020;24/07/2017;01/11/2020;1;1;184.98;59.99
06b6eb2c-7376-11ea-92d0-000d3a38a36f;Ios App;Ios App;08/12/2019;08/05/2021;08/05/2021;11/01/2021;3;4;611.95;419.97
4c9c9cbc-ae42-11e9-a2fc-000d3a38a36f;Ios App;Offline;24/12/2018;26/05/2021;14/12/2020;26/05/2021;9;3;1264.96;1427.27
4bd60b50-195f-11ea-b6a2-000d3a38a36f;Ios App;Ios App;24/02/2019;31/03/2021;31/03/2021;07/09/2019;5;2;184.96;785.29
71579c58-b0d3-11e9-9757-000d3a38a36f;Android App;Android App;12/04/2019;29/05/2021;29/05/2021;04/07/2019;10;2;149.97;2043.84
77c4e132-ae52-11e9-a2fc-000d3a38a36f;Desktop;Offline;18/03/2018;08/02/2021;18/03/2018;08/02/2021;2;1;290.97;159.98
cfdf1d42-9fac-11e9-a2fc-000d3a38a36f;Ios App;Offline;22/04/2019;12/02/2021;22/04/2019;12/02/2021;1;1;149.99;59.9
56acd888-d684-11e9-93bc-000d3a38a36f;Ios App;Ios App;26/08/2019;26/05/2021;26/05/2021;28/12/2019;2;2;279.96;414.67
04241874-a9b6-11e9-a2fc-000d3a38a36f;Mobile;Mobile;15/03/2016;09/02/2021;09/02/2021;07/12/2019;6;1;159.99;1147.85
71afbad8-ff01-11e9-a5e8-000d3a38a36f;Desktop;Desktop;13/07/2019;18/03/2021;18/03/2021;13/07/2019;1;1;499.8;258.99
1edf421c-e2e9-11e9-ad00-000d3a38a36f;Desktop;Offline;29/09/2019;18/12/2020;31/10/2019;18/12/2020;2;2;279.97;299.96
d5aa30a2-5b9c-11ea-a9cd-000d3a38a36f;Android App;Android App;25/01/2020;02/05/2021;02/05/2021;13/02/2020;2;2;390.68;322.5
7aff7b54-abc4-11e9-a2fc-000d3a38a36f;Mobile;Offline;18/01/2016;05/07/2020;29/01/2018;05/07/2020;5;2;179.97;470.94
a4659e1c-24d5-11ea-bf27-000d3a38a36f;Android App;Android App;18/02/2019;09/01/2021;09/01/2021;18/02/2019;1;2;379.97;209.99
cbcb985c-017c-11ea-a5e8-000d3a38a36f;Mobile;Offline;07/11/2019;07/01/2021;20/04/2020;07/01/2021;1;2;360.96;179.98
a04dd5b8-ac9b-11e9-a2fc-000d3a38a36f;Android App;Android App;04/06/2018;12/05/2021;12/05/2021;17/03/2021;9;1;70.88;957.38
d14e3c7e-b04d-11e9-9757-000d3a38a36f;Mobile;Mobile;14/11/2018;28/11/2020;28/11/2020;06/01/2020;3;3;409.95;312.63
ece891e6-5f3e-11ea-be5b-000d3a38a36f;Mobile;Offline;30/12/2019;12/06/2020;30/12/2019;12/06/2020;1;3;391.45;109.99
fad3ef8a-a5d5-11e9-a2fc-000d3a38a36f;Mobile;Mobile;12/02/2019;23/01/2021;23/01/2021;12/02/2019;2;1;89.99;122.97
4b60fb80-249a-11ea-bf27-000d3a38a36f;Mobile;Mobile;24/07/2019;29/04/2021;29/04/2021;24/07/2019;3;1;39.99;291.96
756ae0c2-d705-11e9-93bc-000d3a38a36f;Ios App;Ios App;12/09/2019;05/05/2021;05/05/2021;12/09/2019;2;1;49.98;345.97
66f9273e-a80b-11e9-a2fc-000d3a38a36f;Ios App;Android App;27/02/2015;26/05/2021;26/05/2021;23/03/2021;12;1;144.86;1526.86
b919413a-6087-11eb-9b71-000d3a38a36f;Android App;Android App;27/01/2021;23/05/2021;23/05/2021;27/01/2021;1;1;108.96;179.99
fca6174c-aad1-11e9-a2fc-000d3a38a36f;Android App;Offline;16/07/2017;19/04/2021;16/02/2018;19/04/2021;3;3;410.33;279.97
cca6958a-d713-11e9-93bc-000d3a38a36f;Android App;Offline;13/09/2019;25/03/2021;01/10/2020;25/03/2021;3;15;376.31;241.37
c374d99c-e50d-11e9-ad00-000d3a38a36f;Android App;Android App;02/10/2019;04/04/2021;04/04/2021;07/06/2020;2;3;299.97;314.98
202a42cc-a174-11e9-a2fc-000d3a38a36f;Mobile;Mobile;22/02/2019;09/02/2021;09/02/2021;29/02/2020;1;2;219.97;62.99
2c0b3d24-aa68-11e9-a2fc-000d3a38a36f;Android App;Offline;30/05/2017;26/05/2021;07/05/2021;26/05/2021;8;1;209.94;881.32
b30721a8-5b52-11ea-b544-000d3a38a36f;Mobile;Mobile;20/12/2019;02/06/2020;02/06/2020;20/12/2019;1;1;149.99;59.99
12529658-aedb-11e9-a2fc-000d3a38a36f;Android App;Android App;21/09/2019;28/11/2020;28/11/2020;21/09/2019;1;1;239.98;294.33
9bc68994-5084-11ea-99ba-000d3a38a36f;Desktop;Desktop;06/09/2019;21/07/2020;21/07/2020;06/09/2019;1;1;49.99;79.99
3d2bf11a-7ee9-11ea-80af-000d3a38a36f;Android App;Offline;15/04/2020;26/03/2021;11/11/2020;26/03/2021;2;1;174.94;165.97
6dcdd324-aeec-11e9-a2fc-000d3a38a36f;Mobile;Mobile;30/04/2018;29/12/2020;29/12/2020;26/12/2019;3;1;79.99;312.97
0df28674-ff24-11e9-a5e8-000d3a38a36f;Android App;Desktop;16/08/2019;09/12/2020;09/12/2020;16/08/2019;4;1;29.99;731.74
86bd40a8-1937-11ea-b6a2-000d3a38a36f;Desktop;Desktop;26/11/2019;20/10/2020;20/10/2020;28/07/2020;1;4;460.94;479.99
5719059a-ad11-11e9-a2fc-000d3a38a36f;Desktop;Desktop;15/12/2018;02/06/2020;02/06/2020;09/04/2019;2;1;39.99;371.88
cb9e3528-ab8d-11e9-a2fc-000d3a38a36f;Desktop;Desktop;25/03/2019;09/05/2021;09/05/2021;25/03/2019;1;1;69.99;95.99
5d8ee67c-ab7e-11e9-a2fc-000d3a38a36f;Android App;Mobile;28/02/2018;17/03/2021;17/03/2021;10/03/2019;5;1;39.99;530.95
e10c7aac-d6f1-11e9-93bc-000d3a38a36f;Desktop;Desktop;15/02/2021;04/03/2021;04/03/2021;15/02/2021;1;1;299.99;113.94
fd6ef26e-fee3-11e9-a5e8-000d3a38a36f;Android App;Android App;04/11/2019;13/04/2021;13/04/2021;04/11/2019;3;1;89.99;910.18
86e934ee-aa9f-11e9-a2fc-000d3a38a36f;Android App;Android App;08/07/2019;09/02/2021;09/02/2021;21/12/2019;1;3;640.92;69.99
94d50848-a866-11e9-a2fc-000d3a38a36f;Desktop;Offline;01/07/2015;24/11/2020;19/01/2018;24/11/2020;7;1;300.4;803.91
5517e3da-5b10-11ea-a915-000d3a38a36f;Desktop;Offline;19/01/2020;22/03/2021;17/03/2021;22/03/2021;1;2;239.98;124.99
71368132-1aee-11ea-98d5-000d3a38a36f;Ios App;Ios App;29/11/2019;17/05/2021;17/05/2021;29/11/2019;5;1;162.98;993.54
7e0d2394-ab62-11e9-a2fc-000d3a38a36f;Android App;Android App;10/07/2019;17/01/2021;17/01/2021;27/02/2020;2;4;584.19;272.39
54eef9e8-abfc-11e9-a2fc-000d3a38a36f;Desktop;Offline;06/03/2018;16/09/2020;06/03/2018;16/09/2020;1;3;762.95;179.9
a525cb82-27d3-11ea-aaaa-000d3a38a36f;Android App;Android App;25/07/2019;04/04/2021;04/04/2021;25/07/2019;5;1;79.99;963.98
0376755e-1eee-11ea-81ff-000d3a38a36f;Android App;Offline;24/02/2019;06/04/2021;25/05/2020;06/04/2021;2;4;490.84;501.97
a1252e9c-1fc2-11ea-87bf-000d3a38a36f;Desktop;Offline;23/02/2019;18/05/2021;03/05/2021;18/05/2021;1;3;369.87;53.99
cc01ed02-74e6-11ea-802c-000d3a38a36f;Ios App;Ios App;16/09/2019;11/11/2020;11/11/2020;18/01/2020;2;1;179.98;652.93
933f716c-a528-11e9-a2fc-000d3a38a36f;Android App;Android App;28/06/2019;24/12/2020;24/12/2020;16/10/2019;1;5;384.94;111.98
859bef06-ac24-11e9-a2fc-000d3a38a36f;Android App;Android App;14/02/2021;21/03/2021;21/03/2021;03/03/2021;5;1;99.99;1388.54
37132e7c-5272-11ea-956d-000d3a38a36f;Ios App;Offline;11/04/2019;19/02/2021;24/01/2021;19/02/2021;2;5;574.89;175.97
25d7e164-a536-11e9-a2fc-000d3a38a36f;Ios App;Offline;26/02/2018;08/02/2021;26/02/2018;08/02/2021;1;2;520.77;296.83
9e6c32ca-a3a5-11e9-a2fc-000d3a38a36f;Android App;Android App;02/04/2019;25/02/2021;25/02/2021;11/07/2020;13;2;666.42;1983.65
94be37e0-aa72-11e9-a2fc-000d3a38a36f;Mobile;Offline;10/09/2016;25/02/2021;11/07/2017;25/02/2021;10;3;400.46;869.93
cee8e9e8-5bb0-11ea-9b0c-000d3a38a36f;Ios App;Ios App;18/02/2020;18/06/2020;18/06/2020;18/02/2020;1;1;190.74;299.99
b2d72794-2017-11ea-87bf-000d3a38a36f;Android App;Android App;16/11/2019;11/05/2021;11/05/2021;10/07/2020;2;2;259.97;155.98
65c36fbe-ac25-11e9-a2fc-000d3a38a36f;Android App;Offline;21/02/2019;28/08/2020;08/03/2020;28/08/2020;5;6;945.91;972.81
4b82fcf6-a463-11e9-a2fc-000d3a38a36f;Android App;Android App;22/04/2019;05/06/2020;05/06/2020;22/04/2019;1;1;219.99;181.98
bfd1a73c-1c82-11ea-a490-000d3a38a36f;Android App;Offline;02/08/2019;09/07/2020;29/11/2019;09/07/2020;1;4;250.46;215
19596d32-a3ff-11e9-a2fc-000d3a38a36f;Mobile;Mobile;10/04/2019;09/08/2020;09/08/2020;10/04/2019;1;1;172.98;59.98
a96235b4-98b2-11ea-b97a-000d3a38a36f;Android App;Offline;17/05/2020;19/11/2020;17/05/2020;19/11/2020;1;2;319.96;86.98
3d87336e-d62d-11e9-93bc-000d3a38a36f;Android App;Android App;18/08/2019;18/05/2021;18/05/2021;18/08/2019;1;1;19.99;176.58
4c7d87f0-a52d-11e9-a2fc-000d3a38a36f;Android App;Android App;23/11/2018;22/07/2020;22/07/2020;24/12/2019;7;4;519.94;1066.81
576a71da-ff1b-11e9-a5e8-000d3a38a36f;Ios App;Android App;20/03/2019;23/05/2021;23/05/2021;20/03/2019;8;1;25.98;1258.85
e12ffb50-b0a2-11e9-9757-000d3a38a36f;Android App;Mobile;02/04/2019;18/02/2021;18/02/2021;11/07/2020;8;2;436.46;751.89
5af055ee-a066-11ea-9d0a-000d3a38a36f;Mobile;Mobile;24/09/2020;04/12/2020;04/12/2020;24/09/2020;1;1;24.99;441.98
682bc334-4f61-11ea-99ba-000d3a38a36f;Android App;Offline;04/12/2019;22/04/2021;08/04/2021;22/04/2021;3;5;580.66;408.33
365a722a-abaf-11e9-a2fc-000d3a38a36f;Android App;Offline;14/01/2018;20/05/2021;04/09/2019;20/05/2021;6;2;409.98;862.14
f95be7a6-387f-11ea-85d6-000d3a38a36f;Android App;Android App;29/10/2019;28/03/2021;28/03/2021;24/11/2019;2;2;267.96;365.46
5fa248c4-5f91-11ea-be5b-000d3a38a36f;Android App;Android App;17/01/2020;28/11/2020;28/11/2020;06/10/2020;3;2;382.47;304.96
6d911196-280e-11ea-a043-000d3a38a36f;Mobile;Mobile;20/11/2019;14/05/2021;14/05/2021;25/08/2020;1;2;349.97;159.98
b0a3781c-d68c-11e9-93bc-000d3a38a36f;Desktop;Desktop;27/08/2019;19/10/2020;19/10/2020;27/08/2019;1;1;209.99;229.98
abd8c4ee-afd7-11e9-9757-000d3a38a36f;Android App;Android App;08/08/2019;27/05/2021;27/05/2021;27/11/2020;2;2;147.46;509.42
9fc509a8-a107-11e9-a2fc-000d3a38a36f;Mobile;Mobile;16/02/2019;26/11/2020;26/11/2020;14/07/2019;1;2;89.98;307.93
8d7a3e5a-2a12-11ea-99b3-000d3a38a36f;Desktop;Desktop;21/03/2019;24/02/2021;24/02/2021;21/03/2019;1;1;69.99;875.4
0b42b552-b17c-11e9-89fa-000d3a38a36f;Android App;Offline;23/02/2019;26/03/2021;16/02/2021;26/03/2021;1;3;217.85;155.03
72141e1e-9961-11eb-9c47-000d3a38a36f;Mobile;Mobile;09/04/2021;05/05/2021;05/05/2021;09/04/2021;1;1;249.96;105.69
9b1ad686-9f5d-11e9-a2fc-000d3a38a36f;Ios App;Ios App;20/12/2018;19/06/2020;19/06/2020;13/07/2019;7;1;99.99;772.45
d1cdc84a-570e-11eb-9e65-000d3a38a36f;Mobile;Mobile;15/01/2021;21/04/2021;21/04/2021;15/01/2021;1;1;230.98;215.99
342bba62-542a-11ea-b1db-000d3a38a36f;Android App;Android App;09/12/2019;25/11/2020;25/11/2020;09/12/2019;1;1;139.99;134.98
f79469f2-29bb-11ea-87cc-000d3a38a36f;Ios App;Ios App;04/11/2019;31/03/2021;31/03/2021;23/02/2021;3;2;150.97;307.4
20325f40-b108-11e9-9757-000d3a38a36f;Android App;Android App;25/02/2019;30/06/2020;30/06/2020;25/02/2019;1;1;249.98;119.99
167b0fa0-5b9a-11ea-b4dc-000d3a38a36f;Ios App;Ios App;21/12/2019;29/11/2020;29/11/2020;21/12/2019;2;1;109.99;289.98
894ae9ea-bfa6-11ea-9c44-000d3a38a36f;Mobile;Mobile;06/07/2020;26/09/2020;26/09/2020;06/07/2020;1;1;226.73;159.99
4ca21210-a6c1-11e9-a2fc-000d3a38a36f;Mobile;Offline;27/05/2014;21/06/2020;03/09/2019;21/06/2020;2;1;460.72;419.98
5a93c2a4-aebb-11e9-a2fc-000d3a38a36f;Android App;Offline;10/12/2018;18/05/2021;03/03/2021;18/05/2021;3;1;670.75;513.99
b12a5880-5bb8-11ea-b13f-000d3a38a36f;Ios App;Ios App;04/01/2020;09/04/2021;09/04/2021;01/03/2020;8;3;495.94;898.78
0b5a1af6-d726-11e9-93bc-000d3a38a36f;Android App;Offline;14/09/2019;19/05/2021;12/03/2021;19/05/2021;1;3;140.72;129.99
ae9fa96c-5316-11ea-acd3-000d3a38a36f;Mobile;Mobile;25/12/2019;02/05/2021;02/05/2021;25/12/2019;1;1;119.99;383.2
b362ebc0-b11e-11e9-9757-000d3a38a36f;Ios App;Ios App;19/02/2019;14/03/2021;14/03/2021;19/02/2019;6;1;19.99;1435.05
00a7bc8e-b085-11e9-9757-000d3a38a36f;Mobile;Mobile;19/02/2019;01/03/2021;01/03/2021;19/02/2019;4;1;229.96;380.37
899c2e5e-1320-11eb-8ffc-000d3a38a36f;Android App;Android App;03/10/2020;20/01/2021;20/01/2021;03/10/2020;2;1;185.47;219.98
86d30a68-27ca-11ea-aaaa-000d3a38a36f;Android App;Android App;04/04/2019;13/01/2021;13/01/2021;17/05/2020;2;6;535.43;191.9
8a6315c4-afca-11e9-9757-000d3a38a36f;Desktop;Desktop;28/01/2019;27/01/2021;27/01/2021;08/02/2020;2;1;170.73;246.91
18ce6d20-4ad1-11eb-806e-000d3a38a36f;Android App;Android App;18/03/2019;15/01/2021;15/01/2021;07/03/2020;4;2;159.98;659.94
f649fe28-1efc-11ea-81ff-000d3a38a36f;Desktop;Desktop;26/06/2019;08/11/2020;08/11/2020;26/06/2019;1;1;79.98;196.98
7543920c-9e15-11e9-9897-000d3a38a36f;Ios App;Android App;12/11/2019;11/02/2021;11/02/2021;19/10/2020;3;2;749.89;275.89
9d3feb84-b1ed-11e9-89fa-000d3a38a36f;Android App;Android App;14/07/2019;22/01/2021;22/01/2021;14/07/2019;2;1;29.99;224.95
b801405a-9fa3-11e9-a2fc-000d3a38a36f;Mobile;Mobile;19/02/2014;13/12/2020;13/12/2020;22/12/2019;3;3;149.97;224.34
8e139dee-673d-11ea-9d38-000d3a38a36f;Android App;Android App;08/12/2018;31/08/2020;31/08/2020;07/03/2020;13;5;700.5;1981.53
d4ec867c-a352-11e9-a2fc-000d3a38a36f;Desktop;Desktop;27/03/2019;11/05/2021;11/05/2021;27/03/2019;1;1;319.97;298.97
d42b1ea0-ad49-11e9-a2fc-000d3a38a36f;Mobile;Offline;11/11/2017;22/09/2020;13/10/2019;22/09/2020;5;1;240.48;670.17
03464e90-8a4d-11ea-8ec0-000d3a38a36f;Ios App;Offline;02/05/2020;11/07/2020;02/05/2020;11/07/2020;1;1;187.48;280.97
1cb79d74-a9f8-11e9-a2fc-000d3a38a36f;Mobile;Offline;28/08/2016;11/02/2021;13/03/2017;11/02/2021;2;1;44.99;177.97
b0ba3958-3041-11ea-bb28-000d3a38a36f;Desktop;Desktop;05/08/2019;24/11/2020;24/11/2020;14/05/2020;1;5;688.45;199.99
e4a0c398-9dea-11e9-9897-000d3a38a36f;Ios App;Offline;22/06/2017;22/03/2021;16/04/2020;22/03/2021;4;3;230.72;587.38
5d8f794a-5b44-11ea-80c0-000d3a38a36f;Android App;Android App;08/01/2020;01/05/2021;01/05/2021;08/01/2020;15;1;44.99;3145.06
426227d0-1a12-11ea-941b-000d3a38a36f;Android App;Android App;27/11/2019;15/03/2021;15/03/2021;19/10/2020;2;2;379.97;125.95
82a1351a-a772-11e9-a2fc-000d3a38a36f;Mobile;Offline;13/10/2014;27/03/2021;04/03/2018;27/03/2021;3;3;327.23;466.34
72858228-545e-11ea-b1db-000d3a38a36f;Desktop;Desktop;02/01/2020;08/02/2021;08/02/2021;02/01/2020;2;1;44.98;259.97
